timestamp_unix,datetime_utc,net_load_mw_avg,renewable_generation_mw_avg,residual_load_mw_avg,day_ahead_price_eur_mwh
1739293200,2025-02-11T17:00:00+00:00,78561.225,34726.125,43835.100000000006,168.19
1739296800,2025-02-11T18:00:00+00:00,76773.575,34246.725,42526.85,167.45
1739300400,2025-02-11T19:00:00+00:00,72921.125,32859.575,40061.55,162.63
1739304000,2025-02-11T20:00:00+00:00,68959.725,31100.875,37858.850000000006,148.75
1739307600,2025-02-11T21:00:00+00:00,64875.625,28979.4,35896.225,142.95
1739311200,2025-02-11T22:00:00+00:00,60804.275,28455.825,32348.45,128.24
1739314800,2025-02-11T23:00:00+00:00,58680.925,28779.274999999998,29901.650000000005,129.13
1739318400,2025-02-12T00:00:00+00:00,56693.925,28819.825,27874.100000000002,127.77
1739322000,2025-02-12T01:00:00+00:00,56405.675,28678.5,27727.175000000003,126.82
1739325600,2025-02-12T02:00:00+00:00,56187.275,28699.800000000003,27487.475,126.59
1739329200,2025-02-12T03:00:00+00:00,56882.95,28238.850000000002,28644.099999999995,128.74
1739332800,2025-02-12T04:00:00+00:00,60371.600000000006,27711.65,32659.950000000004,131.24
1739336400,2025-02-12T05:00:00+00:00,68967.875,28331.45,40636.425,151.13
1739340000,2025-02-12T06:00:00+00:00,74370.325,28624.3,45746.024999999994,163.64
1739343600,2025-02-12T07:00:00+00:00,76890.25,30170.275,46719.975,180.0
1739347200,2025-02-12T08:00:00+00:00,77336.575,32613.125,44723.45,174.92
1739350800,2025-02-12T09:00:00+00:00,78032.075,35754.475000000006,42277.59999999999,162.05
1739354400,2025-02-12T10:00:00+00:00,77864.525,38543.25,39321.274999999994,144.01
1739358000,2025-02-12T11:00:00+00:00,76908.675,38595.875,38312.8,137.28
1739361600,2025-02-12T12:00:00+00:00,76476.8,35511.9,40964.9,142.03
1739365200,2025-02-12T13:00:00+00:00,74754.55,31293.324999999997,43461.225000000006,149.4
1739368800,2025-02-12T14:00:00+00:00,74235.55,27504.850000000002,46730.7,159.67
1739372400,2025-02-12T15:00:00+00:00,73900.67499999999,23708.75,50191.92499999999,173.21
1739376000,2025-02-12T16:00:00+00:00,75669.05,22070.600000000002,53598.45,184.59
1739379600,2025-02-12T17:00:00+00:00,76495.775,21392.425,55103.34999999999,197.13
1739383200,2025-02-12T18:00:00+00:00,74465.975,20595.275,53870.700000000004,192.57
1739386800,2025-02-12T19:00:00+00:00,71211.625,19294.9,51916.725,173.9
1739390400,2025-02-12T20:00:00+00:00,66370.825,17555.875,48814.95,155.78
1739394000,2025-02-12T21:00:00+00:00,62683.45,15730.875,46952.575,150.38
1739397600,2025-02-12T22:00:00+00:00,59076.05,14489.0,44587.05,141.81
1739401200,2025-02-12T23:00:00+00:00,56274.35,13502.125,42772.225,140.33
1739404800,2025-02-13T00:00:00+00:00,54588.4,12805.7,41782.7,137.75
1739408400,2025-02-13T01:00:00+00:00,54179.175,12475.525,41703.65,140.79
1739412000,2025-02-13T02:00:00+00:00,54425.35,12273.0,42152.35,136.59
1739415600,2025-02-13T03:00:00+00:00,55628.525,12695.9,42932.625,140.0
1739419200,2025-02-13T04:00:00+00:00,59315.5,13311.925,46003.575,142.0
1739422800,2025-02-13T05:00:00+00:00,67035.225,13899.175,53136.05,159.99
1739426400,2025-02-13T06:00:00+00:00,73029.25,14336.8,58692.45,190.33
1739430000,2025-02-13T07:00:00+00:00,76139.625,15504.925,60634.7,222.36
1739433600,2025-02-13T08:00:00+00:00,77091.3,17434.125,59657.175,220.05
1739437200,2025-02-13T09:00:00+00:00,77843.075,19066.825,58776.25,203.89
1739440800,2025-02-13T10:00:00+00:00,78283.3,20728.75,57554.55,184.68
1739444400,2025-02-13T11:00:00+00:00,77719.0,21050.625,56668.375,174.52
1739448000,2025-02-13T12:00:00+00:00,77108.55,20839.125,56269.425,170.1
1739451600,2025-02-13T13:00:00+00:00,76382.9,20169.45,56213.45,166.7
1739455200,2025-02-13T14:00:00+00:00,76012.5,19456.625,56555.875,170.1
1739458800,2025-02-13T15:00:00+00:00,75310.6,19341.3,55969.3,182.0
1739462400,2025-02-13T16:00:00+00:00,76861.0,19725.175000000003,57135.825,213.05
1739466000,2025-02-13T17:00:00+00:00,78134.525,20492.55,57641.97499999999,207.17
1739469600,2025-02-13T18:00:00+00:00,76362.875,21005.300000000003,55357.575,196.52
1739473200,2025-02-13T19:00:00+00:00,72348.0,20116.175,52231.825,177.03
1739476800,2025-02-13T20:00:00+00:00,68503.225,19473.975,49029.25000000001,162.92
1739480400,2025-02-13T21:00:00+00:00,65176.3,18355.2,46821.100000000006,153.12
1739484000,2025-02-13T22:00:00+00:00,61510.075,17338.075,44172.0,138.97
1739487600,2025-02-13T23:00:00+00:00,59717.425,16984.35,42733.075000000004,139.21
1739491200,2025-02-14T00:00:00+00:00,58128.375,16513.75,41614.625,132.8
1739494800,2025-02-14T01:00:00+00:00,56845.5,15930.0,40915.5,128.5
1739498400,2025-02-14T02:00:00+00:00,56663.175,15342.875,41320.3,127.65
1739502000,2025-02-14T03:00:00+00:00,57873.65,14828.875,43044.775,129.58
1739505600,2025-02-14T04:00:00+00:00,60956.45,14586.85,46369.6,139.59
1739509200,2025-02-14T05:00:00+00:00,67175.675,14599.825,52575.850000000006,162.89
1739512800,2025-02-14T06:00:00+00:00,72275.625,14423.575,57852.05,227.08
1739516400,2025-02-14T07:00:00+00:00,75363.75,14554.425,60809.325,265.64
1739520000,2025-02-14T08:00:00+00:00,76101.175,15413.550000000001,60687.625,215.11
1739523600,2025-02-14T09:00:00+00:00,76506.425,16392.525,60113.9,181.03
1739527200,2025-02-14T10:00:00+00:00,76452.42499999999,16795.2,59657.22499999999,163.01
1739530800,2025-02-14T11:00:00+00:00,75554.975,16082.6,59472.37500000001,149.86
1739534400,2025-02-14T12:00:00+00:00,74404.05,14847.5,59556.55,148.61
1739538000,2025-02-14T13:00:00+00:00,72613.7,13114.475,59499.225,155.8
1739541600,2025-02-14T14:00:00+00:00,71699.6,11217.55,60482.05,175.06
1739545200,2025-02-14T15:00:00+00:00,71352.625,9919.9,61432.725,200.0
1739548800,2025-02-14T16:00:00+00:00,72410.475,9455.0,62955.475000000006,298.91
1739552400,2025-02-14T17:00:00+00:00,72771.55,9304.125,63467.425,293.06
1739556000,2025-02-14T18:00:00+00:00,70398.0,9119.9,61278.1,225.7
1739559600,2025-02-14T19:00:00+00:00,66574.8,8954.75,57620.05,183.55
1739563200,2025-02-14T20:00:00+00:00,63143.85,8596.1,54547.75,163.79
1739566800,2025-02-14T21:00:00+00:00,60418.675,8249.975,52168.700000000004,153.0
1739570400,2025-02-14T22:00:00+00:00,57348.925,8086.0,49262.925,140.03
1739574000,2025-02-14T23:00:00+00:00,54381.675,8028.575000000001,46353.100000000006,135.29
1739577600,2025-02-15T00:00:00+00:00,51971.35,8203.9,43767.45,130.34
1739581200,2025-02-15T01:00:00+00:00,50563.075,8401.7,42161.375,120.0
1739584800,2025-02-15T02:00:00+00:00,50413.175,8581.425,41831.75,118.24
1739588400,2025-02-15T03:00:00+00:00,50621.075,8609.925,42011.149999999994,118.45
1739592000,2025-02-15T04:00:00+00:00,50871.35,8767.1,42104.25,120.37
1739595600,2025-02-15T05:00:00+00:00,52275.05,9216.675,43058.375,133.74
1739599200,2025-02-15T06:00:00+00:00,54884.9,9812.45,45072.45,148.58
1739602800,2025-02-15T07:00:00+00:00,58298.675,11239.325,47059.350000000006,150.67
1739606400,2025-02-15T08:00:00+00:00,61704.7,14450.175,47254.524999999994,137.01
1739610000,2025-02-15T09:00:00+00:00,63797.575,18451.525,45346.049999999996,124.59
1739613600,2025-02-15T10:00:00+00:00,64690.625,22008.775,42681.85,118.36
1739617200,2025-02-15T11:00:00+00:00,64118.975,23247.1,40871.875,112.39
1739620800,2025-02-15T12:00:00+00:00,62461.875,22131.175,40330.7,110.01
1739624400,2025-02-15T13:00:00+00:00,61001.325,19239.875,41761.45,116.15
1739628000,2025-02-15T14:00:00+00:00,59950.8,15431.15,44519.65,128.83
1739631600,2025-02-15T15:00:00+00:00,60162.075,11375.175,48786.899999999994,145.89
1739635200,2025-02-15T16:00:00+00:00,62624.950000000004,9312.2,53312.75,164.54
1739638800,2025-02-15T17:00:00+00:00,64596.325,9366.475,55229.85,174.7
1739642400,2025-02-15T18:00:00+00:00,62908.825,9564.15,53344.674999999996,164.76
1739646000,2025-02-15T19:00:00+00:00,59691.675,10042.6,49649.075000000004,149.65
1739649600,2025-02-15T20:00:00+00:00,57596.4,10965.5,46630.9,128.31
1739653200,2025-02-15T21:00:00+00:00,57083.1,11900.825,45182.274999999994,132.37
1739656800,2025-02-15T22:00:00+00:00,54893.2,13056.625,41836.575,124.54
1739660400,2025-02-15T23:00:00+00:00,52320.35,14404.825,37915.524999999994,134.11
1739664000,2025-02-16T00:00:00+00:00,50387.65,15242.775,35144.875,128.9
1739667600,2025-02-16T01:00:00+00:00,49155.625,15990.724999999999,33164.9,123.57
1739671200,2025-02-16T02:00:00+00:00,48754.8,17121.875,31632.925000000003,119.9
1739674800,2025-02-16T03:00:00+00:00,48445.125,18364.8,30080.325,119.57
1739678400,2025-02-16T04:00:00+00:00,48721.85,20184.575,28537.274999999998,120.18
1739682000,2025-02-16T05:00:00+00:00,48962.25,20853.75,28108.5,119.92
1739685600,2025-02-16T06:00:00+00:00,50884.775,21211.675000000003,29673.1,127.51
1739689200,2025-02-16T07:00:00+00:00,53511.95,22431.525,31080.424999999996,129.6
1739692800,2025-02-16T08:00:00+00:00,57135.85,26386.075,30749.774999999998,130.49
1739696400,2025-02-16T09:00:00+00:00,60016.275,32329.5,27686.775,127.7
1739700000,2025-02-16T10:00:00+00:00,61150.15,37508.8,23641.35,124.03
1739703600,2025-02-16T11:00:00+00:00,60429.95,38497.85,21932.1,124.67
1739707200,2025-02-16T12:00:00+00:00,58293.35,36175.5,22117.85,118.77
1739710800,2025-02-16T13:00:00+00:00,56982.399999999994,32032.1,24950.299999999996,121.02
1739714400,2025-02-16T14:00:00+00:00,56115.325,26035.6,30079.725,129.55
1739718000,2025-02-16T15:00:00+00:00,57076.225000000006,19787.95,37288.27500000001,137.68
1739721600,2025-02-16T16:00:00+00:00,60330.125,16415.55,43914.575,153.98
1739725200,2025-02-16T17:00:00+00:00,64026.975,17042.5,46984.475,169.98
1739728800,2025-02-16T18:00:00+00:00,63181.4,17421.475,45759.925,160.29
1739732400,2025-02-16T19:00:00+00:00,60787.4,17621.024999999998,43166.375,153.72
1739736000,2025-02-16T20:00:00+00:00,58760.575,17089.875,41670.7,139.34
1739739600,2025-02-16T21:00:00+00:00,57222.649999999994,16174.375,41048.274999999994,137.62
1739743200,2025-02-16T22:00:00+00:00,55197.75,15356.6,39841.15,131.51
1739746800,2025-02-16T23:00:00+00:00,53485.55,14453.724999999999,39031.825000000004,128.05
1739750400,2025-02-17T00:00:00+00:00,52340.3,13837.125,38503.175,121.06
1739754000,2025-02-17T01:00:00+00:00,51672.325,13053.25,38619.075,120.34
1739757600,2025-02-17T02:00:00+00:00,51677.375,12558.625,39118.75,125.52
1739761200,2025-02-17T03:00:00+00:00,53099.35,12475.75,40623.6,128.94
1739764800,2025-02-17T04:00:00+00:00,57087.35,12714.449999999999,44372.9,131.54
1739768400,2025-02-17T05:00:00+00:00,66271.9,13353.0,52918.899999999994,153.16
1739772000,2025-02-17T06:00:00+00:00,72739.625,14221.95,58517.675,204.74
1739775600,2025-02-17T07:00:00+00:00,74917.775,19881.5,55036.274999999994,209.79
1739779200,2025-02-17T08:00:00+00:00,75074.825,29783.600000000002,45291.22499999999,171.3
1739782800,2025-02-17T09:00:00+00:00,74432.2,40578.975,33853.225,139.67
1739786400,2025-02-17T10:00:00+00:00,73595.20000000001,47692.274999999994,25902.925000000017,117.19
1739790000,2025-02-17T11:00:00+00:00,72076.8,49414.899999999994,22661.90000000001,109.47
1739793600,2025-02-17T12:00:00+00:00,70746.275,47231.0,23515.274999999994,106.78
1739797200,2025-02-17T13:00:00+00:00,69705.55,41582.65,28122.9,111.89
1739800800,2025-02-17T14:00:00+00:00,68879.15,31888.100000000002,36991.04999999999,132.27
1739804400,2025-02-17T15:00:00+00:00,69207.825,19567.550000000003,49640.274999999994,158.96
1739808000,2025-02-17T16:00:00+00:00,71796.1,12480.05,59316.05,222.92
1739811600,2025-02-17T17:00:00+00:00,74357.65,13281.025000000001,61076.62499999999,271.0
1739815200,2025-02-17T18:00:00+00:00,73471.3,13949.9,59521.4,215.36
1739818800,2025-02-17T19:00:00+00:00,70231.525,13775.175,56456.34999999999,177.86
1739822400,2025-02-17T20:00:00+00:00,67035.05,13263.875,53771.175,155.19
1739826000,2025-02-17T21:00:00+00:00,64345.225000000006,12662.225,51683.00000000001,139.39
1739829600,2025-02-17T22:00:00+00:00,61466.825,12416.825,49050.0,129.57
1739833200,2025-02-17T23:00:00+00:00,58522.3,12781.875,45740.425,132.95
1739836800,2025-02-18T00:00:00+00:00,57136.45,12974.975,44161.475,125.0
1739840400,2025-02-18T01:00:00+00:00,56554.125,13297.8,43256.325,123.56
1739844000,2025-02-18T02:00:00+00:00,57041.1,13575.349999999999,43465.75,117.11
1739847600,2025-02-18T03:00:00+00:00,57975.95,14218.699999999999,43757.25,115.66
1739851200,2025-02-18T04:00:00+00:00,61338.025,15168.2,46169.825,121.93
1739854800,2025-02-18T05:00:00+00:00,68550.25,16452.75,52097.5,143.61
1739858400,2025-02-18T06:00:00+00:00,74202.4,18443.3,55759.09999999999,190.34
1739862000,2025-02-18T07:00:00+00:00,76393.0,26252.475,50140.525,193.8
1739865600,2025-02-18T08:00:00+00:00,76145.825,37705.775,38440.049999999996,143.53
1739869200,2025-02-18T09:00:00+00:00,75150.725,47707.775,27442.950000000004,124.24
1739872800,2025-02-18T10:00:00+00:00,73813.8,55534.95,18278.850000000006,109.71
1739876400,2025-02-18T11:00:00+00:00,71615.27500000001,59041.425,12573.850000000006,96.41
1739880000,2025-02-18T12:00:00+00:00,70180.6,57686.925,12493.675000000003,88.53
1739883600,2025-02-18T13:00:00+00:00,68748.825,52188.399999999994,16560.425000000003,98.35
1739887200,2025-02-18T14:00:00+00:00,68009.2,41445.35,26563.85,110.0
1739890800,2025-02-18T15:00:00+00:00,68993.55,27477.800000000003,41515.75,128.16
1739894400,2025-02-18T16:00:00+00:00,71747.975,20551.65,51196.325000000004,177.61
1739898000,2025-02-18T17:00:00+00:00,74788.20000000001,23711.8,51076.40000000001,174.32
1739901600,2025-02-18T18:00:00+00:00,74687.8,26903.274999999998,47784.52500000001,155.91
1739905200,2025-02-18T19:00:00+00:00,71543.275,27706.575,43836.7,142.42
1739908800,2025-02-18T20:00:00+00:00,67580.775,27924.8,39655.97499999999,129.41
1739912400,2025-02-18T21:00:00+00:00,64465.475,28803.025,35662.45,121.9
1739916000,2025-02-18T22:00:00+00:00,60860.55,29054.1,31806.450000000004,114.45
1739919600,2025-02-18T23:00:00+00:00,57929.425,29014.7,28914.725000000002,104.54
1739923200,2025-02-19T00:00:00+00:00,56562.65,29041.449999999997,27521.200000000004,99.29
1739926800,2025-02-19T01:00:00+00:00,55972.775,28974.699999999997,26998.075000000004,99.6
1739930400,2025-02-19T02:00:00+00:00,56244.575,29230.325,27014.249999999996,97.29
1739934000,2025-02-19T03:00:00+00:00,57871.425,29819.575,28051.850000000002,94.5
1739937600,2025-02-19T04:00:00+00:00,61076.274999999994,30618.774999999998,30457.499999999996,97.48
1739941200,2025-02-19T05:00:00+00:00,68525.375,32216.475000000002,36308.899999999994,115.0
1739944800,2025-02-19T06:00:00+00:00,73790.8,34500.0,39290.8,149.5
1739948400,2025-02-19T07:00:00+00:00,75624.175,42195.25,33428.925,166.37
1739952000,2025-02-19T08:00:00+00:00,76245.7,53855.325,22390.375,128.76
1739955600,2025-02-19T09:00:00+00:00,75284.125,62818.2,12465.925000000003,107.91
1739959200,2025-02-19T10:00:00+00:00,74091.025,69288.0,4803.024999999994,89.28
1739962800,2025-02-19T11:00:00+00:00,72912.875,71633.70000000001,1279.1749999999884,81.52
1739966400,2025-02-19T12:00:00+00:00,71278.875,69577.375,1701.5,82.74
1739970000,2025-02-19T13:00:00+00:00,70259.55,63531.899999999994,6727.650000000009,85.2
1739973600,2025-02-19T14:00:00+00:00,69766.025,53694.299999999996,16071.724999999999,90.63
1739977200,2025-02-19T15:00:00+00:00,69511.475,39584.1,29927.375000000007,110.03
1739980800,2025-02-19T16:00:00+00:00,72396.55,34278.075,38118.475000000006,131.28
1739984400,2025-02-19T17:00:00+00:00,76046.825,38251.65,37795.174999999996,142.98
1739988000,2025-02-19T18:00:00+00:00,75467.1,41086.850000000006,34380.25,144.42
1739991600,2025-02-19T19:00:00+00:00,71702.75,39929.6,31773.15,120.9
1739995200,2025-02-19T20:00:00+00:00,67835.525,38631.175,29204.34999999999,113.75
1739998800,2025-02-19T21:00:00+00:00,64711.55,35205.2,29506.350000000006,107.13
1740002400,2025-02-19T22:00:00+00:00,60828.225,34492.525,26335.699999999997,99.81
1740006000,2025-02-19T23:00:00+00:00,58013.175,34118.625,23894.550000000003,86.17
1740009600,2025-02-20T00:00:00+00:00,56708.225,33935.525,22772.699999999997,85.2
1740013200,2025-02-20T01:00:00+00:00,55840.4,32658.225,23182.175000000003,84.56
1740016800,2025-02-20T02:00:00+00:00,56666.875,32019.125,24647.75,83.64
1740020400,2025-02-20T03:00:00+00:00,58175.65,32169.625,26006.025,82.18
1740024000,2025-02-20T04:00:00+00:00,61126.475,31717.875,29408.6,83.84
1740027600,2025-02-20T05:00:00+00:00,68753.9,32359.275,36394.62499999999,86.31
1740031200,2025-02-20T06:00:00+00:00,73924.425,33254.875,40669.55,110.41
1740034800,2025-02-20T07:00:00+00:00,76245.9,37689.15,38556.74999999999,127.98
1740038400,2025-02-20T08:00:00+00:00,76070.25,42534.5,33535.75,105.87
1740042000,2025-02-20T09:00:00+00:00,76180.85,46633.5,29547.350000000006,93.72
1740045600,2025-02-20T10:00:00+00:00,76035.95000000001,49352.125,26683.82500000001,87.23
1740049200,2025-02-20T11:00:00+00:00,74807.425,50002.325,24805.100000000006,86.87
1740052800,2025-02-20T12:00:00+00:00,73612.9,48374.600000000006,25238.29999999999,84.51
1740056400,2025-02-20T13:00:00+00:00,72823.175,44625.950000000004,28197.225,84.78
1740060000,2025-02-20T14:00:00+00:00,71818.125,37789.175,34028.95,90.05
1740063600,2025-02-20T15:00:00+00:00,71112.65,31731.525,39381.12499999999,98.34
1740067200,2025-02-20T16:00:00+00:00,73433.575,30899.375,42534.2,110.13
1740070800,2025-02-20T17:00:00+00:00,75983.75,33912.2,42071.55,112.38
1740074400,2025-02-20T18:00:00+00:00,74592.025,35200.1,39391.924999999996,122.45
1740078000,2025-02-20T19:00:00+00:00,71009.35,35003.95,36005.40000000001,105.91
1740081600,2025-02-20T20:00:00+00:00,66936.75,33688.375,33248.375,92.41
1740085200,2025-02-20T21:00:00+00:00,63260.85,32344.55,30916.3,90.84
1740088800,2025-02-20T22:00:00+00:00,59885.625,32240.825,27644.8,83.0
1740092400,2025-02-20T23:00:00+00:00,56359.75,30826.749999999996,25533.000000000004,75.51
1740096000,2025-02-21T00:00:00+00:00,54775.925,29967.1,24808.825000000004,74.99
1740099600,2025-02-21T01:00:00+00:00,53178.8,28089.0,25089.800000000003,79.8
1740103200,2025-02-21T02:00:00+00:00,53394.45,27381.149999999998,26013.3,83.4
1740106800,2025-02-21T03:00:00+00:00,54301.9,26680.75,27621.15,82.4
1740110400,2025-02-21T04:00:00+00:00,57488.45,26423.2,31065.249999999996,82.03
1740114000,2025-02-21T05:00:00+00:00,64334.15,26394.775,37939.375,106.47
1740117600,2025-02-21T06:00:00+00:00,69126.75,27131.8,41994.95,152.5
1740121200,2025-02-21T07:00:00+00:00,71458.3,31832.550000000003,39625.75,145.21
1740124800,2025-02-21T08:00:00+00:00,72191.825,38576.875,33614.95,120.98
1740128400,2025-02-21T09:00:00+00:00,71600.375,45378.350000000006,26222.024999999994,98.68
1740132000,2025-02-21T10:00:00+00:00,71118.475,51590.149999999994,19528.32500000001,83.4
1740135600,2025-02-21T11:00:00+00:00,68732.725,54849.850000000006,13882.875,78.0
1740139200,2025-02-21T12:00:00+00:00,65756.675,55438.625,10318.050000000003,76.41
1740142800,2025-02-21T13:00:00+00:00,64253.299999999996,52373.775,11879.524999999994,79.52
1740146400,2025-02-21T14:00:00+00:00,64015.175,44219.7,19795.475000000006,82.94
1740150000,2025-02-21T15:00:00+00:00,64826.575,34994.524999999994,29832.050000000003,103.47
1740153600,2025-02-21T16:00:00+00:00,68222.25,33253.475,34968.775,103.45
1740157200,2025-02-21T17:00:00+00:00,71457.2,38884.45,32572.75,101.98
1740160800,2025-02-21T18:00:00+00:00,70023.8,41576.3,28447.5,81.95
1740164400,2025-02-21T19:00:00+00:00,66368.3,41388.3,24980.0,80.25
1740168000,2025-02-21T20:00:00+00:00,62602.8,40831.6,21771.200000000004,70.85
1740171600,2025-02-21T21:00:00+00:00,58409.8,38199.775,20210.025,70.64
1740175200,2025-02-21T22:00:00+00:00,55397.05,37033.625,18363.425000000003,64.33
1740178800,2025-02-21T23:00:00+00:00,52629.95,37423.25,15206.699999999997,50.99
1740182400,2025-02-22T00:00:00+00:00,51235.375,36798.075,14437.300000000003,48.62
1740186000,2025-02-22T01:00:00+00:00,50123.925,36001.399999999994,14122.525000000009,47.96
1740189600,2025-02-22T02:00:00+00:00,49663.7,35458.8,14204.899999999994,42.62
1740193200,2025-02-22T03:00:00+00:00,50013.8,35212.35,14801.450000000004,41.2
1740196800,2025-02-22T04:00:00+00:00,50638.775,34880.45,15758.325000000004,49.15
1740200400,2025-02-22T05:00:00+00:00,52281.475,36057.625,16223.849999999999,49.11
1740204000,2025-02-22T06:00:00+00:00,54532.35,37675.75,16856.6,61.22
1740207600,2025-02-22T07:00:00+00:00,58198.325,43947.024999999994,14251.300000000003,68.25
1740211200,2025-02-22T08:00:00+00:00,61054.35,50419.850000000006,10634.499999999993,67.74
1740214800,2025-02-22T09:00:00+00:00,62022.725,55028.899999999994,6993.825000000004,53.21
1740218400,2025-02-22T10:00:00+00:00,62520.65,57550.75,4969.9000000000015,47.13
1740222000,2025-02-22T11:00:00+00:00,62541.875,57192.7,5349.175000000003,40.4
1740225600,2025-02-22T12:00:00+00:00,60250.725,53821.875,6428.8499999999985,52.69
1740229200,2025-02-22T13:00:00+00:00,57214.275,46570.825,10643.450000000004,68.0
1740232800,2025-02-22T14:00:00+00:00,56249.25,37481.325,18767.925000000003,85.6
1740236400,2025-02-22T15:00:00+00:00,57109.925,30711.525,26398.4,100.95
1740240000,2025-02-22T16:00:00+00:00,60324.9,28935.725,31389.175000000003,108.38
1740243600,2025-02-22T17:00:00+00:00,63116.850000000006,30404.8,32712.050000000007,106.98
1740247200,2025-02-22T18:00:00+00:00,61206.325,30895.95,30310.374999999996,115.18
1740250800,2025-02-22T19:00:00+00:00,57705.85,30705.825,27000.024999999998,103.0
1740254400,2025-02-22T20:00:00+00:00,54856.25,29516.375,25339.875,101.58
1740258000,2025-02-22T21:00:00+00:00,53034.075,28496.0,24538.074999999997,94.27
1740261600,2025-02-22T22:00:00+00:00,49878.7,27891.4,21987.299999999996,83.51
1740265200,2025-02-22T23:00:00+00:00,46436.25,26511.4,19924.85,91.1
1740268800,2025-02-23T00:00:00+00:00,44044.35,24689.5,19354.85,84.99
1740272400,2025-02-23T01:00:00+00:00,42880.775,23167.875,19712.9,86.21
1740276000,2025-02-23T02:00:00+00:00,42894.125,22292.475,20601.65,83.63
1740279600,2025-02-23T03:00:00+00:00,43010.675,22014.8,20995.875000000004,85.77
1740283200,2025-02-23T04:00:00+00:00,43307.1,21072.375,22234.725,87.33
1740286800,2025-02-23T05:00:00+00:00,44336.85,20571.5,23765.35,87.7
1740290400,2025-02-23T06:00:00+00:00,46595.075,20316.15,26278.924999999996,108.0
1740294000,2025-02-23T07:00:00+00:00,49523.15,23331.35,26191.800000000003,112.24
1740297600,2025-02-23T08:00:00+00:00,52252.875,29411.175,22841.7,99.35
1740301200,2025-02-23T09:00:00+00:00,55044.525,38438.025,16606.5,83.0
1740304800,2025-02-23T10:00:00+00:00,57180.675,45480.425,11700.25,81.5
1740308400,2025-02-23T11:00:00+00:00,56248.175,49259.975000000006,6988.199999999997,71.12
1740312000,2025-02-23T12:00:00+00:00,53538.625,49018.6,4520.0250000000015,69.2
1740315600,2025-02-23T13:00:00+00:00,51985.025,45393.325,6591.700000000004,64.75
1740319200,2025-02-23T14:00:00+00:00,50539.175,37403.8,13135.375,69.11
1740322800,2025-02-23T15:00:00+00:00,51161.575,26426.975,24734.6,84.7
1740326400,2025-02-23T16:00:00+00:00,54545.225,19027.725000000002,35517.5,150.45
1740330000,2025-02-23T17:00:00+00:00,58374.15,19819.65,38554.5,154.69
1740333600,2025-02-23T18:00:00+00:00,57731.049999999996,23407.024999999998,34324.024999999994,117.02
1740337200,2025-02-23T19:00:00+00:00,55851.75,26647.9,29203.85,96.03
1740340800,2025-02-23T20:00:00+00:00,54045.1,28683.175,25361.925,77.32
1740344400,2025-02-23T21:00:00+00:00,52814.425,28990.85,23823.575000000004,73.81
1740348000,2025-02-23T22:00:00+00:00,50236.0,29950.975,20285.025,65.99
1740351600,2025-02-23T23:00:00+00:00,48565.075,31427.3,17137.774999999998,70.83
1740355200,2025-02-24T00:00:00+00:00,47194.525,31414.65,15779.875,67.99
1740358800,2025-02-24T01:00:00+00:00,47332.675,31584.4,15748.275000000001,40.98
1740362400,2025-02-24T02:00:00+00:00,48355.05,32387.2,15967.850000000002,37.1
1740366000,2025-02-24T03:00:00+00:00,50246.45,33419.8,16826.649999999994,65.34
1740369600,2025-02-24T04:00:00+00:00,54386.7,34948.05,19438.649999999994,70.03
1740373200,2025-02-24T05:00:00+00:00,63294.0,37759.200000000004,25534.799999999996,81.0
1740376800,2025-02-24T06:00:00+00:00,69282.1,39735.425,29546.675000000003,84.8
1740380400,2025-02-24T07:00:00+00:00,72455.675,46041.625,26414.050000000003,106.68
1740384000,2025-02-24T08:00:00+00:00,73484.075,52895.075,20589.0,93.26
1740387600,2025-02-24T09:00:00+00:00,73454.25,57618.0,15836.25,79.04
1740391200,2025-02-24T10:00:00+00:00,73243.85,61220.274999999994,12023.575000000012,83.44
1740394800,2025-02-24T11:00:00+00:00,72542.775,61542.825,10999.949999999997,81.63
1740398400,2025-02-24T12:00:00+00:00,71509.225,58930.975,12578.250000000007,83.0
1740402000,2025-02-24T13:00:00+00:00,69354.975,53435.8,15919.175000000003,86.4
1740405600,2025-02-24T14:00:00+00:00,68693.65,47228.575,21465.074999999997,92.55
1740409200,2025-02-24T15:00:00+00:00,68526.675,42654.25,25872.425000000003,100.7
1740412800,2025-02-24T16:00:00+00:00,70666.725,39948.725,30718.000000000007,112.94
1740416400,2025-02-24T17:00:00+00:00,72677.2,40856.6,31820.6,137.81
1740420000,2025-02-24T18:00:00+00:00,71618.8,40419.05,31199.75,148.71
1740423600,2025-02-24T19:00:00+00:00,67658.375,38998.475,28659.9,129.27
1740427200,2025-02-24T20:00:00+00:00,64006.275,36124.15,27882.125,112.29
1740430800,2025-02-24T21:00:00+00:00,59565.4,32503.574999999997,27061.825000000004,112.9
1740434400,2025-02-24T22:00:00+00:00,55684.8,30181.275,25503.525,106.48
1740438000,2025-02-24T23:00:00+00:00,52209.1,27456.975,24752.125,90.6
1740441600,2025-02-25T00:00:00+00:00,50200.6,25294.5,24906.1,89.91
1740445200,2025-02-25T01:00:00+00:00,49307.325,23120.0,26187.324999999997,93.39
1740448800,2025-02-25T02:00:00+00:00,49539.8,21015.75,28524.050000000003,93.86
1740452400,2025-02-25T03:00:00+00:00,50486.6,19012.2,31474.399999999998,97.43
