date,avg_top_2,avg_bottom_2,daily_spread,spread_30d_ma
2025-04-09,164.12,9.995,154.125,139.40050000000002
2025-04-10,155.505,0.63,154.875,141.36216666666667
2025-04-11,144.2,-4.3,148.5,143.24433333333334
2025-04-12,135.475,-41.025,176.5,146.71999999999997
2025-04-13,119.33000000000001,-22.11,141.44,149.73283333333336
2025-04-14,166.015,61.995000000000005,104.01999999999998,150.52100000000002
2025-04-15,137.56,0.04,137.52,150.611
2025-04-16,141.5,23.67,117.83,149.7351666666667
2025-04-17,129.5,77.7,51.8,145.793
2025-04-18,124.82,63.195,61.62499999999999,140.0256666666667
2025-04-19,135.035,-5.135,140.17,135.81733333333332
2025-04-20,141.255,-46.235,187.49,137.00933333333333
2025-04-21,135.62,8.67,126.95,138.88766666666666
2025-04-22,227.76,69.565,158.195,139.68616666666668
2025-04-23,153.985,80.665,73.32000000000001,138.70850000000002
2025-04-24,120.06,78.38,41.68000000000001,136.93416666666664
2025-04-25,119.88499999999999,44.510000000000005,75.37499999999999,136.8425
2025-04-26,103.605,-12.809999999999999,116.415,135.771
2025-04-27,117.53,-123.21000000000001,240.74,138.26350000000002
2025-04-28,172.35500000000002,-6.04,178.395,139.32450000000003
2025-04-29,157.29000000000002,-1.785,159.07500000000002,141.61616666666666
2025-04-30,153.4,-4.605,158.005,143.107
2025-05-01,147.125,-124.05000000000001,271.175,146.86499999999998
2025-05-02,135.82,-3.5,139.32,146.23
2025-05-03,92.53,-2.865,95.395,143.73483333333334
2025-05-04,110.69,-3.505,114.195,141.7025
2025-05-05,128.45999999999998,51.745,76.71499999999997,139.1645
2025-05-06,148.89,40.49,108.39999999999998,134.68883333333335
2025-05-07,145.55,64.17500000000001,81.375,131.76316666666668
2025-05-08,164.13,64.0,100.13,129.69166666666666
2025-05-09,145.065,-0.39,145.45499999999998,129.40266666666668
2025-05-10,146.345,-112.52000000000001,258.865,132.869
2025-05-11,120.985,-240.64999999999998,361.635,139.9735
2025-05-12,157.055,-32.45,189.505,140.407
2025-05-13,187.325,-11.275,198.6,142.31233333333333
2025-05-14,145.51999999999998,-30.865000000000002,176.385,144.72449999999998
2025-05-15,127.935,-14.504999999999999,142.44,144.8885
2025-05-16,149.07,-2.56,151.63,146.01516666666666
2025-05-17,130.055,-10.645,140.70000000000002,148.9785
2025-05-18,127.82,-11.985,139.805,151.5845
2025-05-19,191.985,6.5,185.485,153.095
2025-05-20,170.61,0.049999999999999996,170.56,152.53066666666666
2025-05-21,115.445,-1.8650000000000002,117.30999999999999,152.20933333333335
2025-05-22,122.36500000000001,-14.085,136.45000000000002,151.4845
2025-05-23,136.04500000000002,0.0,136.04500000000002,153.57533333333333
2025-05-24,110.03999999999999,-1.08,111.11999999999999,155.89
2025-05-25,104.82,-5.0,109.82,157.03816666666665
2025-05-26,165.72,-1.315,167.035,158.72549999999998
2025-05-27,130.12,0.025,130.095,155.03733333333332
2025-05-28,137.37,47.655,89.715,152.08133333333333
2025-05-29,91.805,-1.9849999999999999,93.79,149.90516666666664
2025-05-30,141.42,-3.05,144.47,149.454
2025-05-31,192.36,-10.46,202.82000000000002,147.1755
2025-06-01,106.39500000000001,-18.009999999999998,124.405,146.6783333333333
2025-06-02,220.64,11.89,208.75,150.45683333333332
2025-06-03,131.82999999999998,-3.66,135.48999999999998,151.16666666666663
2025-06-04,169.415,13.975000000000001,155.44,153.79083333333335
2025-06-05,132.715,9.05,123.665,154.29966666666667
2025-06-06,127.505,-5.01,132.515,156.00433333333334
2025-06-07,110.08000000000001,-0.445,110.525,156.35083333333333
2025-06-08,73.3,-52.81,126.11,155.706
2025-06-09,144.91,-17.544999999999998,162.45499999999998,152.4923333333333
2025-06-10,94.61,-3.295,97.905,143.70133333333334
2025-06-11,198.5,-2.9,201.4,144.0978333333333
2025-06-12,123.425,-26.685,150.10999999999999,142.48149999999998
2025-06-13,110.045,-6.05,116.095,140.47183333333334
2025-06-14,124.41,-36.86,161.26999999999998,141.09949999999998
2025-06-15,131.53,-5.305,136.835,140.60633333333334
2025-06-16,188.05,0.0,188.05,142.18466666666666
2025-06-17,241.59,-5.555,247.145,145.76266666666663
2025-06-18,158.155,-2.235,160.39000000000001,144.92616666666666
2025-06-19,140.325,-65.195,205.51999999999998,146.0915
2025-06-20,189.95999999999998,-0.585,190.545,148.53266666666664
2025-06-21,161.02,-28.145,189.16500000000002,150.28983333333335
2025-06-22,130.325,-90.005,220.32999999999998,153.09933333333336
2025-06-23,95.00999999999999,-32.72,127.72999999999999,153.653
2025-06-24,123.195,-21.42,144.615,154.81283333333332
2025-06-25,223.51,-0.325,223.83499999999998,156.70616666666666
2025-06-26,120.405,50.055,70.35,154.71466666666666
2025-06-27,130.59,8.875,121.715,155.78133333333335
2025-06-28,121.85,-2.55,124.39999999999999,156.80166666666668
2025-06-29,115.9,-22.055,137.955,156.5845
2025-06-30,261.16,14.505,246.65500000000003,158.0456666666667
2025-07-01,441.5,43.504999999999995,397.995,167.16533333333334
2025-07-02,213.04,34.355000000000004,178.685,166.16316666666665
2025-07-03,156.815,29.314999999999998,127.5,165.89683333333332
2025-07-04,140.42000000000002,-1.465,141.88500000000002,165.44500000000002
2025-07-05,120.05,-2.1849999999999996,122.235,165.39733333333334
2025-07-06,123.625,8.055,115.57,164.8325
2025-07-07,147.98,51.59,96.38999999999999,164.36133333333333
2025-07-08,123.055,53.845,69.21000000000001,162.46466666666666
2025-07-09,136.79000000000002,42.235,94.55500000000002,160.20133333333334
2025-07-10,133.685,39.53,94.155,160.07633333333334
2025-07-11,117.78999999999999,35.07,82.72,156.12033333333332
2025-07-12,125.00999999999999,0.0,125.00999999999999,155.28366666666668
2025-07-13,127.32,0.0,127.32,155.65783333333331
2025-07-14,140.78,56.485,84.295,153.092
2025-07-15,131.635,41.385000000000005,90.24999999999999,151.53916666666666
2025-07-16,124.875,68.63,56.245000000000005,147.14566666666667
2025-07-17,128.535,52.519999999999996,76.015,141.44133333333335
2025-07-18,145.495,71.94,73.555,138.54683333333332
2025-07-19,113.67,-0.005,113.675,135.48533333333333
2025-07-20,115.505,-0.005,115.50999999999999,132.98416666666668
2025-07-21,125.235,82.515,42.72,128.10266666666666
2025-07-22,112.89,2.165,110.725,124.44916666666667
2025-07-23,116.36,25.275,91.08500000000001,123.22766666666666
2025-07-24,147.39999999999998,81.24000000000001,66.15999999999997,120.6125
2025-07-25,117.08,77.505,39.575,114.47049999999999
2025-07-26,124.50999999999999,49.980000000000004,74.52999999999999,114.60983333333334
2025-07-27,111.33,11.945,99.38499999999999,113.86550000000001
2025-07-28,120.17,71.15,49.019999999999996,111.35283333333334
2025-07-29,124.785,2.705,122.08,110.82366666666667
2025-07-30,109.035,14.195,94.84,105.76316666666666
2025-07-31,126.69,41.555,85.13499999999999,95.33449999999999
2025-08-01,118.37,49.08,69.29,91.68800000000002
2025-08-02,108.955,0.0,108.955,91.06983333333334
2025-08-03,97.58500000000001,-9.99,107.575,89.92616666666666
2025-08-04,102.08,0.34,101.74,89.243
2025-08-05,99.7,-10.875,110.575,89.0765
2025-08-06,163.62,-10.129999999999999,173.75,91.65516666666666
2025-08-07,134.72,-1.14,135.85999999999999,93.87683333333334
2025-08-08,148.065,-0.015,148.07999999999998,95.661
2025-08-09,123.465,-15.254999999999999,138.72,97.1465
2025-08-10,120.7,-56.01,176.71,100.2795
2025-08-11,172.975,0.0,172.975,101.87833333333333
2025-08-12,152.735,4.075,148.66000000000003,102.58966666666667
2025-08-13,209.97,34.775,175.195,105.61966666666666
2025-08-14,258.845,47.55500000000001,211.29000000000002,109.65433333333334
2025-08-15,119.195,0.0,119.195,111.75266666666667
2025-08-16,101.61500000000001,-0.01,101.62500000000001,112.60633333333334
2025-08-17,110.4,-1.09,111.49000000000001,113.87083333333334
2025-08-18,191.45999999999998,16.285,175.17499999999998,115.92083333333333
2025-08-19,124.565,12.115,112.45,115.81883333333333
2025-08-20,130.63,38.515,92.115,117.46533333333333
2025-08-21,116.245,61.175,55.07000000000001,115.61016666666667
2025-08-22,110.315,1.93,108.38499999999999,116.18683333333334
2025-08-23,122.05000000000001,0.065,121.98500000000001,118.04766666666666
2025-08-24,115.815,-7.425000000000001,123.24,120.83650000000002
2025-08-25,195.925,6.355,189.57000000000002,124.67116666666666
2025-08-26,188.52499999999998,32.165,156.35999999999999,126.57033333333334
2025-08-27,222.055,50.81,171.245,130.6445
2025-08-28,185.425,84.155,101.27000000000001,129.95083333333335
2025-08-29,134.535,56.8,77.735,129.38066666666666
2025-08-30,128.52499999999998,-0.195,128.71999999999997,130.83350000000002
2025-08-31,133.58499999999998,-0.8049999999999999,134.39,133.00349999999997
2025-09-01,230.60500000000002,31.650000000000002,198.955,136.0035
2025-09-02,287.65,78.74000000000001,208.90999999999997,139.38133333333332
2025-09-03,111.63,-0.19,111.82,139.71733333333333
2025-09-04,284.40999999999997,3.2800000000000002,281.13,145.4025
2025-09-05,152.64,71.18,81.45999999999998,142.32616666666667
2025-09-06,148.96499999999997,-0.925,149.89,142.79383333333334
2025-09-07,102.275,-51.695,153.97,142.99016666666665
2025-09-08,361.09000000000003,63.095,297.995,148.29933333333332
2025-09-09,343.2,85.6,257.6,150.99566666666666
2025-09-10,249.29,85.545,163.745,150.688
2025-09-11,129.095,-0.395,129.49,150.04899999999998
2025-09-12,153.8,-7.425000000000001,161.22500000000002,149.58333333333334
2025-09-13,120.33500000000001,-0.01,120.34500000000001,146.55183333333335
2025-09-14,139.65,-0.005,139.655,147.2338333333333
2025-09-15,54.120000000000005,-13.985,68.105,146.1165
2025-09-16,108.15,-19.04,127.19,146.6398333333333
2025-09-17,133.05,9.19,123.86000000000001,144.92933333333332
2025-09-18,131.45499999999998,0.0,131.45499999999998,145.56283333333334
2025-09-19,332.225,0.0,332.225,153.5665
2025-09-20,129.34,-8.48,137.82,156.32483333333332
2025-09-21,119.705,-1.665,121.37,156.7576666666667
2025-09-22,135.45999999999998,70.7,64.75999999999998,154.85016666666664
2025-09-23,167.58,74.245,93.33500000000001,153.85333333333332
2025-09-24,119.23,10.280000000000001,108.95,151.166
2025-09-25,124.625,18.065,106.56,149.506
2025-09-26,128.335,73.16499999999999,55.170000000000016,145.63683333333333
2025-09-27,140.98000000000002,42.325,98.65500000000002,145.54966666666667
2025-09-28,134.495,10.765,123.73,147.08283333333335
2025-09-29,354.715,77.895,276.82,152.0195
2025-09-30,326.155,86.65,239.50499999999997,155.52333333333334
2025-10-01,313.26,63.31999999999999,249.94,157.2228333333333
2025-10-02,204.14,59.825,144.315,155.06966666666668
2025-10-03,123.625,1.465,122.16,155.41433333333333
2025-10-04,1.87,-1.9849999999999999,3.855,146.17183333333332
2025-10-05,32.49,-4.905,37.395,144.703
2025-10-06,162.91500000000002,7.404999999999999,155.51000000000002,144.89033333333333
2025-10-07,300.76,86.93,213.82999999999998,146.88566666666668
2025-10-08,219.775,85.55,134.22500000000002,141.42666666666668
2025-10-09,169.35500000000002,78.69,90.66500000000002,135.86216666666667
2025-10-10,147.74,68.00999999999999,79.73000000000002,133.06166666666667
2025-10-11,138.115,46.715,91.4,131.792
2025-10-12,119.155,54.72,64.435,128.5656666666667
2025-10-13,335.175,83.72999999999999,251.44500000000002,132.93566666666666
2025-10-14,413.07,88.61000000000001,324.46,139.09583333333333
2025-10-15,324.09000000000003,90.445,233.64500000000004,144.61383333333333
2025-10-16,147.945,70.11,77.835,142.96866666666668
2025-10-17,159.92000000000002,83.315,76.60500000000002,141.39350000000002
2025-10-18,135.695,65.655,70.03999999999999,139.34633333333335
2025-10-19,111.56,17.88,93.68,131.39483333333334
2025-10-20,140.285,54.245000000000005,86.03999999999999,129.66883333333334
2025-10-21,118.33500000000001,18.38,99.95500000000001,128.955
2025-10-22,294.76,80.47,214.29,133.93933333333334
2025-10-23,118.125,14.97,103.155,134.26666666666668
2025-10-24,87.035,-0.015,87.05,133.53666666666666
2025-10-25,62.14,-0.01,62.15,132.05633333333333
2025-10-26,45.655,-0.67,46.325,131.7615
2025-10-27,125.52000000000001,-0.05,125.57000000000001,132.65866666666665
2025-10-28,109.67500000000001,8.96,100.715,131.8915
2025-10-29,128.53500000000003,50.155,78.38000000000002,125.27683333333334
2025-10-30,119.78999999999999,-0.02,119.80999999999999,121.287
2025-10-31,135.24,67.275,67.965,115.22116666666668
2025-11-01,88.66,14.905000000000001,73.755,112.86916666666666
2025-11-02,132.36,61.05,71.31000000000002,111.17416666666666
2025-11-03,126.46000000000001,42.875,83.58500000000001,113.83183333333334
2025-11-04,142.68,5.125,137.555,117.1705
2025-11-05,148.175,55.84,92.33500000000001,115.06466666666668
2025-11-06,157.275,79.655,77.62,110.52433333333333
2025-11-07,164.775,82.94,81.83500000000001,108.778
2025-11-08,136.935,86.97,49.965,107.42133333333335
2025-11-09,123.825,89.97,33.855000000000004,105.89216666666668
2025-11-10,176.175,85.695,90.48000000000002,105.8615
2025-11-11,142.49,71.88,70.61000000000001,106.06733333333334
2025-11-12,125.79999999999998,48.535,77.26499999999999,100.26133333333334
2025-11-13,131.82,7.105,124.71499999999999,93.60316666666667
2025-11-14,144.615,87.25,57.36500000000001,87.72716666666666
2025-11-15,121.47,60.67999999999999,60.790000000000006,87.159
2025-11-16,126.66499999999999,84.36500000000001,42.29999999999998,86.01549999999999
2025-11-17,123.965,71.55,52.415000000000006,85.42799999999998
2025-11-18,149.03,76.83,72.2,84.712
2025-11-19,143.21,81.615,61.59500000000001,83.89716666666666
2025-11-20,175.55,86.145,89.40500000000002,83.5455
2025-11-21,244.10500000000002,89.35,154.75500000000002,81.561
2025-11-22,119.97,75.435,44.535,79.607
2025-11-23,84.88,61.57,23.309999999999995,77.48233333333334
2025-11-24,251.07500000000002,69.575,181.5,81.46066666666667
2025-11-25,352.88,93.445,259.435,88.56433333333332
2025-11-26,279.73,87.185,192.54500000000002,90.79683333333334
2025-11-27,124.255,73.53999999999999,50.715,89.13016666666667
2025-11-28,110.215,49.19,61.025000000000006,88.55166666666668
2025-11-29,108.71000000000001,80.11,28.60000000000001,85.51133333333334
2025-11-30,104.725,67.055,37.66999999999999,84.50150000000001
2025-12-01,144.685,75.99000000000001,68.695,84.33283333333334
2025-12-02,173.42,49.625,123.79499999999999,86.08233333333334
2025-12-03,270.255,88.295,181.95999999999998,89.3615
2025-12-04,159.05,90.49000000000001,68.56,87.06166666666667
2025-12-05,187.685,89.23,98.455,87.26566666666666
2025-12-06,99.055,62.975,36.080000000000005,85.881
2025-12-07,111.305,39.894999999999996,71.41000000000001,85.5335
2025-12-08,107.69,6.425000000000001,101.265,87.2435
2025-12-09,131.035,57.815,73.22,88.55566666666667
2025-12-10,107.19,33.1,74.09,88.00933333333333
2025-12-11,117.38,71.12,46.25999999999999,87.19766666666668
2025-12-12,144.41500000000002,84.4,60.015000000000015,86.62266666666666
2025-12-13,119.015,78.3,40.715,83.82266666666668
2025-12-14,107.44,74.25,33.19,83.01683333333334
2025-12-15,108.435,70.34,38.095,82.26033333333334
2025-12-16,154.515,77.625,76.88999999999999,83.41333333333334
2025-12-17,133.74,80.13499999999999,53.60500000000002,83.453
2025-12-18,113.25,22.384999999999998,90.86500000000001,84.07516666666668
2025-12-19,108.07499999999999,3.545,104.52999999999999,85.50633333333333
2025-12-20,127.995,86.72,41.275000000000006,83.902
2025-12-21,109.265,75.265,34.0,79.87683333333332
2025-12-22,105.67500000000001,67.57,38.10500000000002,79.6625
2025-12-23,86.35499999999999,58.29,28.06499999999999,79.821
2025-12-24,89.58500000000001,54.97,34.61500000000001,74.92483333333332
2025-12-25,102.05000000000001,44.349999999999994,57.70000000000002,68.20033333333335
2025-12-26,120.35499999999999,77.56,42.79499999999999,63.208666666666666
2025-12-27,112.225,70.03,42.19499999999999,62.92466666666667
2025-12-28,117.38,76.8,40.58,62.24316666666667
2025-12-29,93.31,82.66499999999999,10.64500000000001,61.644666666666666
